=,710,nM,Ki,6.15,,0,CHEMBL2340803,B,Inhibition of human carbonic anhydrase 2 preincubated for 15 mins by CO2 hydration stopped-flow assay,CCOC(=O)/C=C/c1ccc(O)cc1,CHEMBL2074640
=,710,nM,Ki,6.15,,0,CHEMBL3385333,B,Inhibition of human CA-2 after 15 mins by stopped-flow CO2 hydration method,NS(=O)(=O)c1ccc(/N=C/c2ccccc2)c(F)c1,CHEMBL3343264
=,711,nM,Ki,6.15,,0,CHEMBL3787806,B,Inhibition of recombinant human carbonic anhydrase 2 expressed in Escherichia coli preincubated for 15 mins by stopped-flow CO2 hydration assay,Cc1ccc2c(c1)/C(=N/c1ccccc1S(N)(=O)=O)C(=O)N2,CHEMBL3785735
=,713,nM,Ki,6.15,,0,CHEMBL3385333,B,Inhibition of human CA-2 after 15 mins by stopped-flow CO2 hydration method,N#Cc1ccc(/C=N/CCc2ccc(S(N)(=O)=O)cc2)cc1,CHEMBL3343275
=,713.9,nM,Ki,6.15,,0,CHEMBL3993915,B,Inhibition of human recombinant carbonic anhydrase 2 incubated for 15 mins prior to testing by stopped-flow CO2 hydration assay,NS(=O)(=O)c1ccc(CC/N=C2\C(=O)N(Cc3ccccc3)c3ccc(Cl)cc32)cc1,CHEMBL4104409
=,719,nM,Ki,6.14,,0,CHEMBL3270522,B,Inhibition of human carbonic anhydrase 2-mediated CO2 hydration preincubated for 15 mins by stopped-flow assay,Cc1nn(C)c2nnc(Nc3ccc(S(=O)(=O)NCCN4CCOCC4)cc3)nc12,CHEMBL3237857
=,720,nM,Ki,6.14,,0,CHEMBL4007127,B,Inhibition of recombinant human carbonic anhydrase 2 assessed as inhibition of CO2 hydration preincubated for 15 mins prior to testing by phenol red based stopped-flow CO2 hydration assay,CCOC(=O)c1nn(-c2ccc(S(N)(=O)=O)cc2)c2nc3nc(-c4cccs4)cc(-c4ccc(OC)cc4)c3c(=O)n12,CHEMBL4088844
=,721,nM,Ki,6.14,,0,CHEMBL3610543,B,Inhibition of human carbonic anhydrase 2 preincubated for 15 mins by stopped flow CO2 hydration method,NS(=O)(=O)c1ccc(NC(=O)N2CCN(c3ccc(Cl)cc3)CC2)cc1,CHEMBL3609200
=,722.05,nM,Ki,6.14,,0,CHEMBL3418803,B,Inhibition of human cytosolic form of carbonic anhydrase-2 assessed as CO2 hydration activity incubated for 15 mins prior to testing by stopped flow method,NS(=O)(=O)c1ccc(N2C(=O)/C(=C/c3coc4ccccc4c3=O)N=C2c2ccc(Cl)cc2)cc1,CHEMBL3416247
=,725,nM,Ki,6.14,,0,CHEMBL3603161,B,Inhibition of human recombinant CA2 expressed in Escherichia coli by stopped flow CO2 hydration assay,COC(=O)[C@@H]1C[C@@H](OS(N)(=O)=O)CN1S(=O)(=O)[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,CHEMBL3342252
=,726,nM,Ki,6.14,,0,CHEMBL2208800,B,Inhibition of human CA2 after 15 mins by stopped-flow CO2 hydrase assay,NS(=O)(=O)c1cn(CC(=O)Nc2ccc(Cl)c([N+](=O)[O-])c2)ccc1=O,CHEMBL2203371
=,728,nM,Ki,6.14,,0,CHEMBL3787806,B,Inhibition of recombinant human carbonic anhydrase 2 expressed in Escherichia coli preincubated for 15 mins by stopped-flow CO2 hydration assay,NS(=O)(=O)c1ccccc1/N=C1\C(=O)Nc2ccccc21,CHEMBL3785153
=,728.5,nM,Ki,6.14,,0,CHEMBL4256842,B,Inhibition of human CA2 assessed as enzyme inhibitor complex formation preincubated for 15 mins and measured for 10 to 100 secs by phenol red dye based stopped-flow CO2 hydrase assay,CSc1cccc(NC(=O)Nc2cc(S(N)(=O)=O)ccc2O)c1,CHEMBL4283637
=,730,nM,Ki,6.14,,0,CHEMBL4007127,B,Inhibition of recombinant human carbonic anhydrase 2 assessed as inhibition of CO2 hydration preincubated for 15 mins prior to testing by phenol red based stopped-flow CO2 hydration assay,CC(=O)c1nn(-c2ccc(S(N)(=O)=O)cc2)c2nc3nc(-c4cccs4)cc(-c4ccccc4)c3c(=O)n12,CHEMBL3288908
=,730,nM,Ki,6.14,,0,CHEMBL4136408,B,Inhibition of human carbonic anhydrase-2 incubated for 15 mins prior to testing by stopped flow CO2 hydrase assay,O=C(Nc1ccccc1)Nc1ccc2c(c1)B(O)OC2,CHEMBL4163368
=,730,nM,Ki,6.14,,0,CHEMBL657194,B,Inhibition of human recombinant carbonic anhydrase II (CA2),NS(=O)(=O)c1ccc(NS(=O)(=O)C(F)(F)F)c(Cl)c1,CHEMBL336691
=,730.7,nM,Ki,6.14,,0,CHEMBL4231386,B,Inhibition of cytosolic human carbonic anhydrase 2 by stopped flow CO2 hydration assay,NS(=O)(=O)c1ccc(-n2nnc(C(=O)O)c2-c2ccc(F)cc2)cc1,CHEMBL4250368
=,733,nM,Ki,6.13,,0,CHEMBL3112018,B,Inhibition of human recombinant carbonic anhydrase-2-mediated CO2 hydration by stopped-flow assay,CC1(C(=O)NO)CC(c2cccc(Br)c2)=NO1,CHEMBL3110153
=,734,nM,Ki,6.13,,0,CHEMBL1948547,B,Inhibition of human carbonic anhydrase 2 using 4-nitrophenylacetate as substrate after 3 mins using spectrophotometry by Lineweaver-Burk plot analysis,Oc1ccc2c(c1)Cc1c-2[nH]c2ccccc12,CHEMBL593972
=,740,nM,Ki,6.13,,0,CHEMBL4007127,B,Inhibition of recombinant human carbonic anhydrase 2 assessed as inhibition of CO2 hydration preincubated for 15 mins prior to testing by phenol red based stopped-flow CO2 hydration assay,COc1ccc(-c2cc(-c3ccc(Cl)cc3)nc3nc4n(-c5ccc(S(N)(=O)=O)cc5)nc(C(C)=O)n4c(=O)c23)cc1,CHEMBL4100795
=,741.7,nM,Ki,6.13,,0,CHEMBL4273916,B,Inhibition of recombinant human carbonic anhydrase 2 incubated for 15 mins prior to testing by stopped flow CO2 hydration assay,NS(=O)(=O)c1ccc(C(=O)NN=C2C(=O)Nc3ccccc32)cc1,CHEMBL4292119
=,747,nM,Ki,6.13,,0,CHEMBL3992827,B,Binding affinity to recombinant human carbonic anhydrase 2 after 15 mins by stopped-flow CO2 hydration assay,NS(=O)(=O)c1ccc(CNC(=O)CCCc2ccc(N(CCCl)CCCl)cc2)cc1,CHEMBL4101563
=,747.6,nM,Ki,6.13,,0,CHEMBL4231386,B,Inhibition of cytosolic human carbonic anhydrase 2 by stopped flow CO2 hydration assay,CCOC(=O)c1nnn(-c2ccc(S(N)(=O)=O)cc2)c1-c1ccc(C)cc1,CHEMBL4246204
=,750,nM,Ki,6.12,,0,CHEMBL2051272,B,Inhibition of human carbonic anhydrase 2 preincubated for 15 mins measured for 10 to 100 sec using phenol red indicator-based stopped flow assay,NS(=O)(=O)Oc1ccc(NC(=O)NC2c3ccccc3-c3ccccc32)cc1,CHEMBL2047833
=,750,nM,Ki,6.12,,0,CHEMBL657192,B,Inhibitory activity against human carbonic anhydrase II.,CCCOS(N)(=O)=O,CHEMBL348471
=,750,nM,Ki,6.12,,0,CHEMBL840039,B,Inhibitory constant value for Carbonic anhydrase II in human determined in esterase assay,CC1(C)O[C@H]2[C@@H]3OS(=O)(=O)O[C@@H]3CO[C@@]2(COS(N)(=O)=O)O1,CHEMBL417656
=,750,nM,Ki,6.12,,0,CHEMBL893564,B,Inhibition of human recombinant CA2 after 15 mins by CO2 hydration stopped flow assay,CC1(C)O[C@@H]2CO[C@@]3(CNC(=S)Nc4cccc(S(N)(=O)=O)c4)OC(C)(C)O[C@H]3[C@@H]2O1,CHEMBL232617
=,754,nM,Ki,6.12,,0,CHEMBL1692289,B,Inhibition of human carbonic anhydrase 2 by CO2 hydration assay,CC(=O)OC[C@H]1O[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1O[C@H]1O[C@H](COS(N)(=O)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,CHEMBL1688311
=,755,nM,Ki,6.12,,0,CHEMBL3368142,B,Inhibition of recombinant human carbonic anhydrase 2 preincubated for 15 mins by stopped-flow CO2 hydrase Assay,CCCCCc1ccc(-c2cn(-c3ccc(S(N)(=O)=O)cc3)nn2)cc1,CHEMBL3326402
=,755,nM,Ki,6.12,,0,CHEMBL657194,B,Inhibition of human recombinant carbonic anhydrase II (CA2),NS(=O)(=O)c1ccc(NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(I)c1,CHEMBL335353
=,756.2,nM,Ki,6.12,,0,CHEMBL4136674,B,Inhibition of human carbonic anhydrase 2 incubated for 15 mins by stopped flow CO2 hydrase assay,CN(C)/C=N/c1ncnc2c1ncn2CC(=O)Nc1cccc(S(N)(=O)=O)c1,CHEMBL4164589
=,757.83,nM,Ki,6.12,,0,CHEMBL3806792,B,Inhibition of human carbonic anhydrase 2 using saturated CO2 as substrate incubated for 10 mins prior to testing by stopped-flow CO2 hydrase assay,C/C(=N\Nc1ccc(S(N)(=O)=O)cc1)c1cc2cc(Cl)ccc2oc1=O,CHEMBL3805906
=,760,nM,Ki,6.12,,0,CHEMBL2150241,B,Inhibition of human recombinant cytosolic CA2 preincubated for 15 mins by stopped-flow CO2 hydration method,NS(=O)(=O)Oc1ccc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1.[O-][Cl+3]([O-])([O-])[O-],CHEMBL2148105
=,760,nM,Ki,6.12,,0,CHEMBL2340803,B,Inhibition of human carbonic anhydrase 2 preincubated for 15 mins by CO2 hydration stopped-flow assay,COC(=O)c1ccc(O)cc1O,CHEMBL486026
=,760,nM,Ki,6.12,,0,CHEMBL4194336,B,Inhibition of recombinant human full-length carbonic anhydrase 2 preincubated for 15 mins prior to testing measured for 10 to 100 secs by phenol red-based stopped-flow CO2 hydration assay,COC(=O)c1cc(-c2cn(C(C)C)c3ccccc23)n[nH]1,CHEMBL4212738
=,761,nM,Ki,6.12,,0,CHEMBL2051272,B,Inhibition of human carbonic anhydrase 2 preincubated for 15 mins measured for 10 to 100 sec using phenol red indicator-based stopped flow assay,NS(=O)(=O)Oc1ccc(NC(=O)Nc2ccccc2-c2ccccc2)cc1,CHEMBL2047821
=,761.9,nM,Ki,6.12,,0,CHEMBL3993915,B,Inhibition of human recombinant carbonic anhydrase 2 incubated for 15 mins prior to testing by stopped-flow CO2 hydration assay,NS(=O)(=O)c1ccc(CC/N=C2\C(=O)N(Cc3ccccc3)c3ccc(Br)cc32)cc1,CHEMBL4080175
=,762.3,nM,Ki,6.12,,0,CHEMBL4256842,B,Inhibition of human CA2 assessed as enzyme inhibitor complex formation preincubated for 15 mins and measured for 10 to 100 secs by phenol red dye based stopped-flow CO2 hydrase assay,CC(C)c1ccccc1NC(=O)Nc1cc(S(N)(=O)=O)ccc1O,CHEMBL4294527
=,764,nM,Ki,6.12,,0,CHEMBL3766368,B,Inhibition of human carbonic anhydrase 2 incubated for 15 mins prior to testing by CO2 hydration-based stopped flow assay,COc1ccc2[nH]c(-c3ccc(S(N)(=O)=O)cc3)cc2c1,CHEMBL3765726
=,764,nM,Ki,6.12,,0,CHEMBL3766368,B,Inhibition of human carbonic anhydrase 2 incubated for 15 mins prior to testing by CO2 hydration-based stopped flow assay,NS(=O)(=O)c1ccc(-c2ccc(-c3ccc(Br)cc3)cc2)cc1,CHEMBL3764147
=,765,nM,Ki,6.12,,0,CHEMBL828903,B,Inhibitory constant against human Carbonic anhydrase II,Cc1ncc(CO)c(CNc2nc(NCCc3ccc(S(N)(=O)=O)cc3)nc(NCc3c(CO)cnc(C)c3O)n2)c1O,CHEMBL193008
=,770,nM,Ki,6.11,,0,CHEMBL2340803,B,Inhibition of human carbonic anhydrase 2 preincubated for 15 mins by CO2 hydration stopped-flow assay,COC(=O)c1cc(O)ccc1O,CHEMBL1978880
=,771.7,nM,Ki,6.11,,0,CHEMBL4256842,B,Inhibition of human CA2 assessed as enzyme inhibitor complex formation preincubated for 15 mins and measured for 10 to 100 secs by phenol red dye based stopped-flow CO2 hydrase assay,CCc1ccc(NC(=O)Nc2cc(S(N)(=O)=O)ccc2O)cc1,CHEMBL4291115
=,772,nM,Ki,6.11,,0,CHEMBL3270522,B,Inhibition of human carbonic anhydrase 2-mediated CO2 hydration preincubated for 15 mins by stopped-flow assay,Cc1nn(C)c2nnc(Nc3ccc(S(=O)(=O)NCCO)cc3)nc12,CHEMBL3237851
=,774,nM,Ki,6.11,,0,CHEMBL3270522,B,Inhibition of human carbonic anhydrase 2-mediated CO2 hydration preincubated for 15 mins by stopped-flow assay,Cc1nn(C)c2nnc(S(C)(=O)=O)nc12,CHEMBL3261396
=,780,nM,Ki,6.11,,0,CHEMBL3269990,B,Inhibition of human carbonic anhydrase 2-catalyzed CO2 hydration preincubated for 10 mins by stopped-flow assay,COC(=O)c1ccc(/N=C/c2ccc(C(C)(C)C)cc2)cc1,CHEMBL572526
=,780,nM,Ki,6.11,,0,CHEMBL4194336,B,Inhibition of recombinant human full-length carbonic anhydrase 2 preincubated for 15 mins prior to testing measured for 10 to 100 secs by phenol red-based stopped-flow CO2 hydration assay,CCn1cc(-c2cc(C(=O)O)n(C)n2)c2ccccc21,CHEMBL4203483
=,780,nM,Ki,6.11,,0,CHEMBL658942,B,Inhibition of human carbonic anhydrase II (hCA II),NS(=O)(=O)c1ccccc1NSC(=S)N1CCOCC1,CHEMBL13982
=,781,nM,Ki,6.11,,0,CHEMBL1693045,B,Inhibition of human cytosolic carbonic anhydrase 2 preincubated for 15 min by CO2 hydration assay,NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1,CHEMBL1446150
=,782,nM,Ki,6.11,,0,CHEMBL2340416,B,Inhibition of human carbonic anhydrase 2 preincubated for 10 mins by CO2 hydration stopped-flow assay,COc1ccc2cc(-c3cc(CO)nn3-c3cccc(S(N)(=O)=O)c3)ccc2c1,CHEMBL2336618
=,784.1,nM,Ki,6.11,,0,CHEMBL4273916,B,Inhibition of recombinant human carbonic anhydrase 2 incubated for 15 mins prior to testing by stopped flow CO2 hydration assay,NS(=O)(=O)c1ccc(C(=O)NN=C2C(=O)N(Cc3ccc(F)cc3)c3ccccc32)cc1,CHEMBL4290562
=,785,nM,Ki,6.11,,0,CHEMBL1948547,B,Inhibition of human carbonic anhydrase 2 using 4-nitrophenylacetate as substrate after 3 mins using spectrophotometry by Lineweaver-Burk plot analysis,Oc1ccc2c(c1)-c1[nH]c3ccccc3c1C2,CHEMBL611504
=,788,nM,Ki,6.1,,0,CHEMBL3608011,B,Inhibition of human carbonic anhydrase-2 incubated for 15 mins by stopped-flow CO2 hydration assay,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)O)cc1,CHEMBL3604410
=,790,nM,Ki,6.1,,0,CHEMBL658942,B,Inhibition of human carbonic anhydrase II (hCA II),NS(=O)(=O)c1ccc(NNSC(=S)N2CCOCC2)cc1,CHEMBL13541
=,791.1,nM,Ki,6.1,,0,CHEMBL4153837,B,Inhibition of recombinant human carbonic anhydrase 2 assessed as inhibition of CO2 hydration preincubated for 15 mins prior to testing by phenol red based stopped-flow assay,Cc1ccc(S(=O)(=O)C/C(=N\Nc2ccc(S(N)(=O)=O)cc2)c2ccc([N+](=O)[O-])cc2)cc1,CHEMBL4162288
=,797,nM,Ki,6.1,,0,CHEMBL4136408,B,Inhibition of human carbonic anhydrase-2 incubated for 15 mins prior to testing by stopped flow CO2 hydrase assay,CC(=O)c1ccc(NC(=O)Nc2ccc3c(c2)B(O)OC3)cc1,CHEMBL4171057
=,799.1,nM,Ki,6.1,,0,CHEMBL2341269,B,Inhibition of human recombinant carbonic anhydrase 2 preincubated for 15 mins by CO2 hydration stopped-flow assay,Nc1ccc(S(=O)(=O)NCCC(F)Cl)cc1,CHEMBL2333974
=,800,nM,Ki,6.1,,0,CHEMBL2329434,B,Inhibition of human CA2 Ala65Ser and Asn67Gln double mutant expressed in Escherichia coli strain BL21 (DE3) after 6 hrs by stopped-flow CO2 hydration method,O=S1(=O)C=Cc2cc(O)ccc2O1,CHEMBL2326506
=,800,nM,Ki,6.1,,0,CHEMBL2340803,B,Inhibition of human carbonic anhydrase 2 preincubated for 15 mins by CO2 hydration stopped-flow assay,COC(=O)/C=C/c1ccc(O)cc1,CHEMBL146816
=,802,nM,Ki,6.1,,0,CHEMBL3112018,B,Inhibition of human recombinant carbonic anhydrase-2-mediated CO2 hydration by stopped-flow assay,O=C(NO)C1CC(c2ccccc2)=NO1,CHEMBL3110145
=,802,nM,Ki,6.1,,0,CHEMBL4045526,B,Inhibition of human CA2 pre-incubated for 10 mins by stopped-flow CO2 hydrase assay,NS(=O)(=O)c1ccc(CCn2c(=O)c3ccccc3c3ccccc3c2=O)cc1,CHEMBL4099836
=,804,nM,Ki,6.09,,0,CHEMBL2208800,B,Inhibition of human CA2 after 15 mins by stopped-flow CO2 hydrase assay,Cc1cccc(C)c1NC(=O)Cn1ccc(=O)c(S(N)(=O)=O)c1,CHEMBL2203355
=,806,nM,Ki,6.09,,0,CHEMBL912680,B,Inhibition of human cloned CA2 by CO2 hydration assay,Cc1cc(S(N)(=O)=O)c(S(=O)(=O)C(C)C(=O)O)cc1Cl,CHEMBL385073
=,807.5,nM,Ki,6.09,,0,CHEMBL4231386,B,Inhibition of cytosolic human carbonic anhydrase 2 by stopped flow CO2 hydration assay,NS(=O)(=O)c1ccc(-n2nnc(C(=O)O)c2-c2ccccn2)cc1,CHEMBL4247158
=,808,nM,Ki,6.09,,0,CHEMBL3112018,B,Inhibition of human recombinant carbonic anhydrase-2-mediated CO2 hydration by stopped-flow assay,CCOc1ccc(C2=NOC(C(=O)NO)C2)cc1,CHEMBL3110150
=,813,nM,Ki,6.09,,0,CHEMBL1948547,B,Inhibition of human carbonic anhydrase 2 using 4-nitrophenylacetate as substrate after 3 mins using spectrophotometry by Lineweaver-Burk plot analysis,Oc1cccc2c1-c1[nH]c3ccccc3c1C2,CHEMBL596276
=,814,nM,Ki,6.09,,0,CHEMBL3635733,B,Inhibition of human carbonic anhydrase-2 assessed as CO2 hydration activity by stopped-flow method,NS(=O)(=O)c1ccc(-c2ccc(C(O)c3ccc(C(=O)O)cc3)cc2)cc1,CHEMBL3632839
=,815,nM,Ki,6.09,,0,CHEMBL2051272,B,Inhibition of human carbonic anhydrase 2 preincubated for 15 mins measured for 10 to 100 sec using phenol red indicator-based stopped flow assay,NS(=O)(=O)Oc1ccc(NC(=O)Nc2ccccc2Oc2ccccc2)cc1,CHEMBL2047822
=,815,nM,Ki,6.09,,0,CHEMBL3112018,B,Inhibition of human recombinant carbonic anhydrase-2-mediated CO2 hydration by stopped-flow assay,O=C(NO)C1CC(c2ccc(OCc3ccccc3)cc2)=NO1,CHEMBL3110151
=,819,nM,Ki,6.09,,0,CHEMBL3424940,B,Inhibition of recombinant human cytosolic form of carbonic anhydrase-2 preincubated for 15 mins by stopped flow CO2 hydration assay,NS(=O)(=O)c1ccc(CC/N=C\c2ccc(OCc3ccccc3)cc2)cc1,CHEMBL3423256
=,820,nM,Ki,6.09,,0,CHEMBL943659,B,Inhibition of human recombinant cytosolic carbonic anhydrase 2 pre-incubated for 15 mins by stopped-flow CO2 hydration assay,NS(=O)(=O)Nc1nnc(-c2ccc(Br)cc2)s1,CHEMBL482149
=,822.3,nM,Ki,6.08,,0,CHEMBL4273051,B,Inhibition of human recombinant carbonic anhydrase 2 assessed as CO2 hydration preincubated for 15 mins prior to testing measured for 10 to 100 secs by phenol red dye-based stopped-flow assay,NS(=O)(=O)c1ccc(C(=O)N/N=C/c2ccc(N3CCN(c4ccc(F)cc4)CC3)cc2)cc1,CHEMBL4284225
=,824,nM,Ki,6.08,,0,CHEMBL3366665,B,Inhibition of human carbonic anhydrase 2 by stopped flow CO2 hydration assay,CC(=O)NC(CCCCNC(=N)N)C(=O)NCc1ccc(S(N)(=O)=O)cc1,CHEMBL3314181
=,826,nM,Ki,6.08,,0,CHEMBL3270522,B,Inhibition of human carbonic anhydrase 2-mediated CO2 hydration preincubated for 15 mins by stopped-flow assay,Cc1nn(C)c2nnc(Nc3ccccc3)nc12,CHEMBL3261397
=,830,nM,Ki,6.08,,0,CHEMBL3877023,B,Inhibition of recombinant human erythrocyte cytosolic carbonic anhydrase 2 by stopped-flow CO2 hydration assay,COc1ccc(-c2cn3nc(-c4ccc(S(N)(=O)=O)cc4)sc3n2)cc1,CHEMBL3884342
=,831,nM,Ki,6.08,,0,CHEMBL3122609,B,Inhibition of human cytosolic carbonic anhydrase 2 by stopped flow CO2 hydration assay,NS(=O)(=O)c1ccc(-c2nnc3sc(-c4ccccc4)nn23)cc1,CHEMBL3121760
=,840,nM,Ki,6.08,,0,CHEMBL1948410,B,Inhibition of human carbonic anhydrase 2 esterase activity using 4-nitrophenylacetate as substrate,COc1cc(CC2CCCCC2OC(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)c(Br)c(Br)c1OC,CHEMBL1946178
=,841,nM,Ki,6.08,,0,CHEMBL4136408,B,Inhibition of human carbonic anhydrase-2 incubated for 15 mins prior to testing by stopped flow CO2 hydrase assay,O=C(NCc1ccco1)Nc1ccc2c(c1)B(O)OC2,CHEMBL4166821
=,842.3,nM,Ki,6.08,,0,CHEMBL4256842,B,Inhibition of human CA2 assessed as enzyme inhibitor complex formation preincubated for 15 mins and measured for 10 to 100 secs by phenol red dye based stopped-flow CO2 hydrase assay,NS(=O)(=O)c1ccc(O)c(NC(=O)Nc2cccc3ccccc23)c1,CHEMBL4282079
=,844,nM,Ki,6.07,,0,CHEMBL658046,B,Inhibitory effect on human Carbonic anhydrase II,CCCC(CCC)C(=O)OCCc1ccc(S(N)(=O)=O)cc1,CHEMBL419006
=,845,nM,Ki,6.07,,0,CHEMBL657192,B,Inhibitory activity against human carbonic anhydrase II.,NS(=O)(=O)OCC(F)(F)F,CHEMBL153068
=,847,nM,Ki,6.07,,0,CHEMBL3112018,B,Inhibition of human recombinant carbonic anhydrase-2-mediated CO2 hydration by stopped-flow assay,CC1(C(=O)NO)CC(c2cccc(Cl)c2)=NO1,CHEMBL3110152
=,847,nM,Ki,6.07,,0,CHEMBL3366665,B,Inhibition of human carbonic anhydrase 2 by stopped flow CO2 hydration assay,N=C(N)NCCCC(=O)NCCc1ccc(S(N)(=O)=O)cc1,CHEMBL3314174
=,860,nM,Ki,6.07,,0,CHEMBL4007127,B,Inhibition of recombinant human carbonic anhydrase 2 assessed as inhibition of CO2 hydration preincubated for 15 mins prior to testing by phenol red based stopped-flow CO2 hydration assay,CC(=O)c1nn(-c2ccc(S(N)(=O)=O)cc2)c2nc3nc(-c4ccc(Cl)cc4)cc(-c4ccc([N+](=O)[O-])cc4)c3c(=O)n12,CHEMBL4062664
=,860,nM,Ki,6.07,,0,CHEMBL4269651,B,Inhibition of human CA2 by Lineweaver-Burk plot analysis,NS(=O)(=O)c1ccc(/N=c2\scc(-c3cccs3)n2-c2ccccc2)cc1,CHEMBL4279217
=,861.1,nM,Ki,6.07,,0,CHEMBL4034206,B,Inhibition of human carbonic anhydrase 2 incubated for 10 mins by stopped flow CO2 hydrase assay,NS(=O)(=O)c1cccc(/N=C/c2ccccc2/C=N/c2cccc(S(N)(=O)=O)c2)c1,CHEMBL4089367
=,870,nM,Ki,6.06,,0,CHEMBL1074266,B,Inhibition of human CA2 by stopped-flow CO2 hydration assay,O=C(O)c1ccc(O)cc1,CHEMBL441343
=,870,nM,Ki,6.06,,0,CHEMBL943659,B,Inhibition of human recombinant cytosolic carbonic anhydrase 2 pre-incubated for 15 mins by stopped-flow CO2 hydration assay,NS(=O)(=O)Nc1nnc(-c2ccccc2)s1,CHEMBL475776
=,873,nM,Ki,6.06,,0,CHEMBL2208800,B,Inhibition of human CA2 after 15 mins by stopped-flow CO2 hydrase assay,NS(=O)(=O)c1cn(CCO)ccc1=O,CHEMBL2208439
=,877,nM,Ki,6.06,,0,CHEMBL3767220,B,Inhibition of recombinant human carbonic anhydrase 2 incubated for 15 mins prior to testing by stopped flow carbon dioxide hydrase assay,NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(/N=C3\C(=O)Nc4ccc([N+](=O)[O-])cc43)cc2)cc1,CHEMBL3763750
=,883,nM,Ki,6.05,,0,CHEMBL657192,B,Inhibitory activity against human carbonic anhydrase II.,C=CCCOS(N)(=O)=O,CHEMBL346884
=,883.4,nM,Ki,6.05,,0,CHEMBL3870980,B,Inhibition of human recombinant carbonic anhydrase 2 expressed in Escherichia coli assessed as reduction in CO2 hydration preincubated for 15 mins prior to testing measured for 10 to 100 secs by stopped-flow assay,NS(=O)(=O)c1ccc(N2C3=C(C(=O)CCC3)C(c3ccc(-c4nnn[nH]4)cc3)C3=C2CCCC3=O)cc1,CHEMBL3928382
=,885,nM,Ki,6.05,,0,CHEMBL3122609,B,Inhibition of human cytosolic carbonic anhydrase 2 by stopped flow CO2 hydration assay,NS(=O)(=O)c1ccc(-c2nnc3sc(-c4ccc(Cl)cc4)nn23)cc1,CHEMBL3121764
=,887,nM,Ki,6.05,,0,CHEMBL3116665,B,Inhibition of human cytosolic carbonic anhydrase 2 by stopped-flow CO2 hydration assay,NS(=O)(=O)c1cccc(N2C(=O)c3ccc([N+](=O)[O-])cc3C2=O)c1,CHEMBL3113926
=,887.5,nM,Ki,6.05,,0,CHEMBL4273051,B,Inhibition of human recombinant carbonic anhydrase 2 assessed as CO2 hydration preincubated for 15 mins prior to testing measured for 10 to 100 secs by phenol red dye-based stopped-flow assay,NS(=O)(=O)c1ccc(N/N=C/c2ccc(N3CCN(c4ccccc4)CC3)cc2)cc1,CHEMBL4287995
=,889.2,nM,Ki,6.05,,0,CHEMBL4136674,B,Inhibition of human carbonic anhydrase 2 incubated for 15 mins by stopped flow CO2 hydrase assay,Nc1ncnc2c1ncn2CC(=O)Nc1cccc(S(N)(=O)=O)c1,CHEMBL4171363
=,890,nM,Ki,6.05,,0,CHEMBL3624911,B,Inhibition of recombinant human carbonic anhydrase 2 expressed in Escherichia coli incubated for 15 mins prior to testing by stopped flow CO2 hydrase assay,CC1(C)CC(=O)C2=C(C1)N(c1ccc(S(N)(=O)=O)cc1)C1=C(C(=O)CC(C)(C)C1)C2c1cccc([N+](=O)[O-])c1,CHEMBL3623632
=,890,nM,Ki,6.05,,0,CHEMBL658045,B,"Inhibitory activity against human cloned isoenzyme carbonic anhydrase II (hCA II), by esterase method.",NS(=O)(=O)NC1C2CC3CC(C2)CC1C3,CHEMBL355555
=,892,nM,Ki,6.05,,0,CHEMBL4119794,B,Inhibition of recombinant human carbonic anhydrase 2 assessed as reduction in CO2 hydration pretreated for 15 mins followed by CO2 addition measured for 10 to 100 sec by Line-Weaver Burk plot analysis,CC(=O)NS(=O)(=O)c1ccc(C2=NN(C(C)=O)C(c3ccc(C(F)(F)F)cc3)O2)cc1,CHEMBL4129095
=,892,nM,Ki,6.05,,0,CHEMBL854245,B,Inhibition of human CA2 by carbon dioxide hydration,NS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1,CHEMBL168778
=,892.4,nM,Ki,6.05,,0,CHEMBL4273916,B,Inhibition of recombinant human carbonic anhydrase 2 incubated for 15 mins prior to testing by stopped flow CO2 hydration assay,Cc1ccc(CN2C(=O)C(=NNC(=O)c3ccc(S(N)(=O)=O)cc3)c3ccccc32)cc1,CHEMBL4282679
=,900,nM,Ki,6.05,,0,CHEMBL657147,B,Inhibitory activity against human Carbonic anhydrase II (hCA II),O=C(NS(=O)(=O)O)NS(=O)(=O)c1ccc(F)cc1,CHEMBL118272
